image_id,gt_id,class_id,direction,size_bin,width,height,area,stratum,sampling_weight,scan_limit,scan_limit_reason,scan_limit_float32_guard_pixels,o2o_base_active,o2o_base_runner,o2o_base_margin,rho_R_base_q_active,rho_R_base_q_runner,rho_R_base_q_gap,o2m_legacy_base,o2m_pre_topk_base,o2m_assigned_positive_base,o2m_positive_count_base,o2o_event_observed,o2o_radius,o2o_right_censored,o2o_censor_radius,o2o_censor_reason,o2o_bracket_low,o2o_bracket_high,o2m_legacy_event_observed,o2m_legacy_radius,o2m_legacy_right_censored,o2m_legacy_censor_radius,o2m_legacy_censor_reason,o2m_legacy_bracket_low,o2m_legacy_bracket_high,o2m_pre_topk_event_observed,o2m_pre_topk_radius,o2m_pre_topk_right_censored,o2m_pre_topk_censor_radius,o2m_pre_topk_censor_reason,o2m_pre_topk_bracket_low,o2m_pre_topk_bracket_high,o2m_assigned_positive_event_observed,o2m_assigned_positive_radius,o2m_assigned_positive_right_censored,o2m_assigned_positive_censor_radius,o2m_assigned_positive_censor_reason,o2m_assigned_positive_bracket_low,o2m_assigned_positive_bracket_high,rho_R_event_observed,rho_R_radius,rho_R_right_censored,rho_R_competing_censored,rho_R_censor_radius,rho_R_censor_reason,rho_R_bracket_low,rho_R_bracket_high,o2o_event_active,o2o_first_divergence
860__1200_2417,85,5,left,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8804,,,,,,8804,8804,8804,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,85,5,right,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8804,,,,,,8804,8804,8804,1,0,,1,0.25,rmax,,,1,0.2119140625,0,,,0.2109375,0.2119140625,1,0.2119140625,0,,,0.2109375,0.2119140625,1,0.2119140625,0,,,0.2109375,0.2119140625,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,85,5,up,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8804,,,,,,8804,8804,8804,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,85,5,down,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8804,,,,,,8804,8804,8804,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,86,5,left,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8706,8806,0.9633687039787239,0.4719548523426056,0.017288317903876305,0.4546665344387293,8806,8806,8806,2,1,0.2373046875,0,,,0.236328125,0.2373046875,1,0.2373046875,0,,,0.236328125,0.2373046875,1,0.2373046875,0,,,0.236328125,0.2373046875,1,0.2373046875,0,,,0.236328125,0.2373046875,0,,0,1,0.2373046875,eligibility_boundary,0.236328125,0.2373046875,8705,eligibility_boundary
860__1200_2417,86,5,right,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8706,8806,0.9633687039787239,0.4719548523426056,0.017288317903876305,0.4546665344387293,8806,8806,8806,2,0,,1,0.25,rmax,,,1,0.03515625,0,,,0.0341796875,0.03515625,1,0.03515625,0,,,0.0341796875,0.03515625,1,0.03515625,0,,,0.0341796875,0.03515625,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,86,5,up,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8706,8806,0.9633687039787239,0.4719548523426056,0.017288317903876305,0.4546665344387293,8806,8806,8806,2,0,,1,0.25,rmax,,,1,0.2373046875,0,,,0.236328125,0.2373046875,1,0.2373046875,0,,,0.236328125,0.2373046875,1,0.2373046875,0,,,0.236328125,0.2373046875,0,,0,1,0.2373046875,eligibility_boundary,0.236328125,0.2373046875,,right_censored
860__1200_2417,86,5,down,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,8706,8806,0.9633687039787239,0.4719548523426056,0.017288317903876305,0.4546665344387293,8806,8806,8806,2,0,,1,0.25,rmax,,,1,0.19140625,0,,,0.1904296875,0.19140625,1,0.19140625,0,,,0.1904296875,0.19140625,1,0.19140625,0,,,0.1904296875,0.19140625,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,87,5,left,t_8_16,7.0,16.0,112.0,t_and_s,44.130434782608695,0.0944911182523068,image_boundary,0.0,9300,9200,0.9270454270427613,0.0771796852350235,0.005630610976368189,0.07154907425865531,9300,9300,9300,3,0,,1,0.0944911182523068,image_boundary,,,0,,1,0.0944911182523068,image_boundary,,,0,,1,0.0944911182523068,image_boundary,,,0,,1,0.0944911182523068,image_boundary,,,0,,1,0,0.0944911182523068,image_boundary,,,,right_censored
860__1200_2417,87,5,right,t_8_16,7.0,16.0,112.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9300,9200,0.9270454270427613,0.0771796852350235,0.005630610976368189,0.07154907425865531,9300,9300,9300,3,0,,1,0.25,rmax,,,1,0.1455078125,0,,,0.14453125,0.1455078125,1,0.1455078125,0,,,0.14453125,0.1455078125,1,0.1455078125,0,,,0.14453125,0.1455078125,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,87,5,up,t_8_16,7.0,16.0,112.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9300,9200,0.9270454270427613,0.0771796852350235,0.005630610976368189,0.07154907425865531,9300,9300,9300,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,87,5,down,t_8_16,7.0,16.0,112.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9300,9200,0.9270454270427613,0.0771796852350235,0.005630610976368189,0.07154907425865531,9300,9300,9300,3,0,,1,0.25,rmax,,,1,0.125,0,,,0.1240234375,0.125,1,0.125,0,,,0.1240234375,0.125,1,0.125,0,,,0.1240234375,0.125,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,88,5,left,s_16_32,18.0,26.0,468.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9202,9301,0.9738429660731317,0.18538498878479004,0.004849121440201998,0.18053586734458804,9301,9301,9301,10,1,0.2314453125,0,,,0.23046875,0.2314453125,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.2314453125,eligibility_boundary,0.23046875,0.2314453125,9101,eligibility_boundary
860__1200_2417,88,5,right,s_16_32,18.0,26.0,468.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9202,9301,0.9738429660731317,0.18538498878479004,0.004849121440201998,0.18053586734458804,9301,9301,9301,10,0,,1,0.25,rmax,,,1,0.07421875,0,,,0.0732421875,0.07421875,1,0.07421875,0,,,0.0732421875,0.07421875,1,0.07421875,0,,,0.0732421875,0.07421875,0,,0,1,0.2314453125,eligibility_boundary,0.23046875,0.2314453125,,right_censored
860__1200_2417,88,5,up,s_16_32,18.0,26.0,468.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9202,9301,0.9738429660731317,0.18538498878479004,0.004849121440201998,0.18053586734458804,9301,9301,9301,10,0,,1,0.25,rmax,,,1,0.0810546875,0,,,0.080078125,0.0810546875,1,0.0810546875,0,,,0.080078125,0.0810546875,1,0.0810546875,0,,,0.080078125,0.0810546875,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,88,5,down,s_16_32,18.0,26.0,468.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9202,9301,0.9738429660731317,0.18538498878479004,0.004849121440201998,0.18053586734458804,9301,9301,9301,10,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,89,5,left,s_16_32,14.0,22.0,308.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9204,9203,0.8559338967879077,0.4132060408592224,0.059528984129428864,0.35367705672979355,9303,9303,9303,6,1,0.1142578125,0,,,0.11328125,0.1142578125,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,1,0.1142578125,eligibility_boundary,0.11328125,0.1142578125,9203,eligibility_boundary
860__1200_2417,89,5,right,s_16_32,14.0,22.0,308.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9204,9203,0.8559338967879077,0.4132060408592224,0.059528984129428864,0.35367705672979355,9303,9303,9303,6,0,,1,0.25,rmax,,,1,0.0234375,0,,,0.0224609375,0.0234375,1,0.0234375,0,,,0.0224609375,0.0234375,1,0.0234375,0,,,0.0224609375,0.0234375,0,,0,1,0.228515625,eligibility_boundary,0.2275390625,0.228515625,,right_censored
860__1200_2417,89,5,up,s_16_32,14.0,22.0,308.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9204,9203,0.8559338967879077,0.4132060408592224,0.059528984129428864,0.35367705672979355,9303,9303,9303,6,0,,1,0.25,rmax,,,1,0.1142578125,0,,,0.11328125,0.1142578125,1,0.1142578125,0,,,0.11328125,0.1142578125,1,0.1142578125,0,,,0.11328125,0.1142578125,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,89,5,down,s_16_32,14.0,22.0,308.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9204,9203,0.8559338967879077,0.4132060408592224,0.059528984129428864,0.35367705672979355,9303,9303,9303,6,0,,1,0.25,rmax,,,1,0.037109375,0,,,0.0361328125,0.037109375,1,0.037109375,0,,,0.0361328125,0.037109375,1,0.037109375,0,,,0.0361328125,0.037109375,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,90,5,left,s_16_32,18.0,26.0,468.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9701,9702,0.9918794044430306,0.4567861557006836,0.003709375625476241,0.45307678007520735,9602,9602,9602,8,0,,1,0.25,rmax,,,1,0.01171875,0,,,0.0107421875,0.01171875,1,0.01171875,0,,,0.0107421875,0.01171875,1,0.01171875,0,,,0.0107421875,0.01171875,0,,0,1,0.185546875,eligibility_boundary,0.1845703125,0.185546875,,right_censored
860__1200_2417,90,5,right,s_16_32,18.0,26.0,468.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9701,9702,0.9918794044430306,0.4567861557006836,0.003709375625476241,0.45307678007520735,9602,9602,9602,8,0,,1,0.25,rmax,,,1,0.00390625,0,,,0.0029296875,0.00390625,1,0.00390625,0,,,0.0029296875,0.00390625,1,0.00390625,0,,,0.0029296875,0.00390625,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,90,5,up,s_16_32,18.0,26.0,468.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9701,9702,0.9918794044430306,0.4567861557006836,0.003709375625476241,0.45307678007520735,9602,9602,9602,8,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,90,5,down,s_16_32,18.0,26.0,468.0,t_and_s,44.130434782608695,0.25,rmax,0.0,9701,9702,0.9918794044430306,0.4567861557006836,0.003709375625476241,0.45307678007520735,9602,9602,9602,8,0,,1,0.25,rmax,,,1,0.0166015625,0,,,0.015625,0.0166015625,1,0.0166015625,0,,,0.015625,0.0166015625,1,0.0166015625,0,,,0.015625,0.0166015625,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,91,5,left,t_8_16,10.0,12.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7901,,,,,,7901,7901,7901,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,91,5,right,t_8_16,10.0,12.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7901,,,,,,7901,7901,7901,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,91,5,up,t_8_16,10.0,12.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7901,,,,,,7901,7901,7901,1,0,,1,0.25,rmax,,,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,1,0.0009765625,0,,,0.0,0.0009765625,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,91,5,down,t_8_16,10.0,12.0,120.0,t_and_s,44.130434782608695,0.25,rmax,0.0,7901,,,,,,7901,7901,7901,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,92,5,left,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6802,6702,0.984073184078065,0.14562565088272095,0.0023193529341369867,0.14330629794858396,6702,6702,6702,3,0,,1,0.25,rmax,,,1,0.0185546875,0,,,0.017578125,0.0185546875,1,0.0185546875,0,,,0.017578125,0.0185546875,1,0.0185546875,0,,,0.017578125,0.0185546875,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,92,5,right,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6802,6702,0.984073184078065,0.14562565088272095,0.0023193529341369867,0.14330629794858396,6702,6702,6702,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,92,5,up,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6802,6702,0.984073184078065,0.14562565088272095,0.0023193529341369867,0.14330629794858396,6702,6702,6702,3,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0,0.25,rmax,,,,right_censored
860__1200_2417,92,5,down,t_8_16,10.0,16.0,160.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6802,6702,0.984073184078065,0.14562565088272095,0.0023193529341369867,0.14330629794858396,6702,6702,6702,3,0,,1,0.25,rmax,,,1,0.119140625,0,,,0.1181640625,0.119140625,1,0.119140625,0,,,0.1181640625,0.119140625,1,0.119140625,0,,,0.1181640625,0.119140625,0,,0,1,0.2373046875,eligibility_boundary,0.236328125,0.2373046875,,right_censored
860__1200_2417,93,5,left,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6904,,,,,,6904,6904,6904,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,93,5,right,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6904,,,,,,6904,6904,6904,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,93,5,up,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6904,,,,,,6904,6904,6904,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
860__1200_2417,93,5,down,t_8_16,10.0,14.0,140.0,t_and_s,44.130434782608695,0.25,rmax,0.0,6904,,,,,,6904,6904,6904,1,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,1,0.25,rmax,,,0,,0,0,,base_runner_missing,,,,right_censored
